2024-02-15 21:51:55,431 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:51:56,825 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:51:58,199 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:51:59,599 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:52:00,955 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:52:02,203 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:52:03,408 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:52:04,663 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:52:05,907 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:52:07,093 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:52:08,397 INFO {'map_index': 6, 'loc_tx_opt': array([42, 55])}
2024-02-15 21:52:09,510 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:52:10,961 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:52:12,416 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:52:13,859 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:52:15,322 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:52:16,674 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:52:18,024 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:52:19,295 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:52:20,656 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:52:22,011 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:52:23,367 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:52:24,652 INFO {'map_index': 4, 'loc_tx_opt': array([24, 53])}
2024-02-15 21:52:25,858 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:52:27,108 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:52:28,394 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:52:29,543 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:52:30,837 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:52:32,180 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:52:33,577 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:52:34,944 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:52:36,307 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:52:36,497 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:52:37,857 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:52:39,138 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:52:40,566 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:52:41,920 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:52:43,194 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:52:45,616 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:52:47,103 INFO {'map_index': 7, 'loc_tx_opt': array([14,  8])}
2024-02-15 21:52:48,350 INFO {'map_index': 4, 'loc_tx_opt': array([24, 53])}
2024-02-15 21:52:49,604 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:52:50,841 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:52:52,074 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:52:52,635 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:52:56,813 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:53:00,682 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:53:04,498 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:53:08,197 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:53:12,060 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:53:15,881 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:53:19,827 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:53:23,774 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:53:27,565 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:53:32,227 INFO {'map_index': 9, 'loc_tx_opt': array([ 7, 42])}
2024-02-15 21:53:33,546 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:53:34,859 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:53:36,291 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:53:37,531 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:53:38,703 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:53:39,170 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:53:43,145 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:53:47,054 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:53:50,996 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:53:54,800 INFO {'map_index': 4, 'loc_tx_opt': array([38,  8])}
2024-02-15 21:53:58,609 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:54:02,412 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:54:06,286 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:54:10,178 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:54:13,877 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:54:18,573 INFO {'map_index': 8, 'loc_tx_opt': array([47, 41])}
2024-02-15 21:54:19,819 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:54:20,987 INFO {'map_index': 7, 'loc_tx_opt': array([14,  8])}
2024-02-15 21:54:22,249 INFO {'map_index': 7, 'loc_tx_opt': array([14,  8])}
2024-02-15 21:54:23,484 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:54:24,636 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:54:25,086 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:54:28,853 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:54:32,698 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:54:36,476 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:54:40,266 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:54:44,059 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:54:47,850 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:54:51,683 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:54:55,426 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:54:59,223 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:55:03,712 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:55:04,974 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:55:06,141 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:55:07,399 INFO {'map_index': 2, 'loc_tx_opt': array([ 9, 25])}
2024-02-15 21:55:08,648 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:55:09,910 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:55:10,336 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:55:14,137 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:55:17,964 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:55:21,849 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:55:25,759 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:55:29,921 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:55:34,047 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:55:37,806 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:55:41,596 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:55:45,400 INFO {'map_index': 5, 'loc_tx_opt': array([32, 15])}
2024-02-15 21:55:49,952 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:55:51,218 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:55:52,365 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:55:53,630 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:55:54,874 INFO {'map_index': 4, 'loc_tx_opt': array([24, 53])}
2024-02-15 21:55:56,098 INFO {'map_index': 6, 'loc_tx_opt': array([42, 55])}
2024-02-15 21:55:56,550 INFO {'map_index': 3, 'loc_tx_opt': array([29, 38])}
2024-02-15 21:56:00,296 INFO {'map_index': 6, 'loc_tx_opt': array([20, 20])}
2024-02-15 21:56:04,144 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:56:07,826 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:56:11,546 INFO {'map_index': 0, 'loc_tx_opt': array([23, 47])}
2024-02-15 21:56:15,408 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:56:19,095 INFO {'map_index': 1, 'loc_tx_opt': array([33, 30])}
2024-02-15 21:56:22,968 INFO {'map_index': 7, 'loc_tx_opt': array([29, 53])}
2024-02-15 21:56:26,765 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:56:30,483 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
2024-02-15 21:56:34,811 INFO {'map_index': 1, 'loc_tx_opt': array([53, 24])}
2024-02-15 21:56:35,965 INFO {'map_index': 6, 'loc_tx_opt': array([42, 55])}
2024-02-15 21:56:37,084 INFO {'map_index': 0, 'loc_tx_opt': array([54, 43])}
2024-02-15 21:56:38,364 INFO {'map_index': 3, 'loc_tx_opt': array([47, 26])}
2024-02-15 21:56:39,559 INFO {'map_index': 8, 'loc_tx_opt': array([47, 41])}
2024-02-15 21:56:40,845 INFO {'map_index': 5, 'loc_tx_opt': array([35, 35])}
2024-02-15 21:56:41,304 INFO {'map_index': 9, 'loc_tx_opt': array([45,  7])}
2024-02-15 21:56:45,165 INFO {'map_index': 8, 'loc_tx_opt': array([28, 23])}
2024-02-15 21:56:48,937 INFO {'map_index': 2, 'loc_tx_opt': array([44, 20])}
